image_id,digest,layers,committed_date,bases,tag_list,architecture,platform,repository,base_tag,report,vulnerability_id,id,cve_id,registration_uuid,package,package_version,package_type,severity,fixed_version,urls,cvss_score_v3,cvss_score_v2,cvss_vector_v3,cvss_vector_v2,description,cwe_ids,vendor_attributes
sha256:00005fba3f7c106df1dcdd5753bc18ac6181d9ad0f9aaa17d59d2af76590c7ed,sha256:37fc9d239988fe7e58654ff0bf9417ca4c050dd85c2a43e21aeb2e2d7d955e09,"['sha256:7a7744b459675a4ad2aa884ea8350b1c1ae822c31e0ed60ab392fa7362b5c510', 'sha256:66117c449dfeefc06ba5d161022e7b1670d16c36cc45f5c4839efbc5b3ed11b2', 'sha256:f6cbe84e87fec7f7a80e5e5573278f14473c9b1c77c72445ace4ab3b09c4db01', 'sha256:0446ba9dca81994a4867e2f5174e0392291cdf3065c6fdbacc5f21a37998624c']",1549468784,"[{'name': 'debian', 'id': 'sha256:bf158d7427b59e1b1416abcad7074e220b2b06bbf3a69695fe5f6cffcf2827ff'}]","['2-slim', '2-slim-stretch', '2.7-slim', '2.7-slim-stretch', '2.7.15-slim', '2.7.15-slim-stretch']",s390x,linux,python,stretch-slim,"{'generated_at': '2023-05-18T13:09:39.937541458Z', 'scanner': {'name': 'Trivy', 'vendor': 'Aqua Security', 'version': 'v0.39.0'}, 'severity': 'Critical', 'vulnerabilities': []}",6666,6666,CVE-2018-11237,3b7ed397-e099-11ed-8ed1-0242ac130009,libc6,2.24-11+deb9u3,Unknown,Low,2.24-11+deb9u4,https://avd.aquasec.com/nvd/cve-2018-11237,,,,,"An AVX-512-optimized implementation of the mempcpy function in the GNU C Library (aka glibc or libc6) 2.27 and earlier may write data beyond the target buffer, leading to a buffer overflow in __mempcpy_avx512_no_vzeroupper.",CWE-787,"{'CVSS': {'nvd': {'V2Score': 4.6, 'V2Vector': 'AV:L/AC:L/Au:N/C:P/I:P/A:P', 'V3Score': 7.8, 'V3Vector': 'CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H'}, 'redhat': {'V3Score': 5.6, 'V3Vector': 'CVSS:3.0/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:L/A:L'}}}"
sha256:00005fba3f7c106df1dcdd5753bc18ac6181d9ad0f9aaa17d59d2af76590c7ed,sha256:37fc9d239988fe7e58654ff0bf9417ca4c050dd85c2a43e21aeb2e2d7d955e09,"['sha256:7a7744b459675a4ad2aa884ea8350b1c1ae822c31e0ed60ab392fa7362b5c510', 'sha256:66117c449dfeefc06ba5d161022e7b1670d16c36cc45f5c4839efbc5b3ed11b2', 'sha256:f6cbe84e87fec7f7a80e5e5573278f14473c9b1c77c72445ace4ab3b09c4db01', 'sha256:0446ba9dca81994a4867e2f5174e0392291cdf3065c6fdbacc5f21a37998624c']",1549468784,"[{'name': 'debian', 'id': 'sha256:bf158d7427b59e1b1416abcad7074e220b2b06bbf3a69695fe5f6cffcf2827ff'}]","['2-slim', '2-slim-stretch', '2.7-slim', '2.7-slim-stretch', '2.7.15-slim', '2.7.15-slim-stretch']",s390x,linux,python,stretch-slim,"{'generated_at': '2023-05-18T13:09:39.937541458Z', 'scanner': {'name': 'Trivy', 'vendor': 'Aqua Security', 'version': 'v0.39.0'}, 'severity': 'Critical', 'vulnerabilities': []}",6772,6772,CVE-2018-15686,3b7ed397-e099-11ed-8ed1-0242ac130009,libsystemd0,232-25+deb9u8,Unknown,High,232-25+deb9u10,https://avd.aquasec.com/nvd/cve-2018-15686,,,,,A vulnerability in unit_deserialize of systemd allows an attacker to supply arbitrary state across systemd re-execution via NotifyAccess. This can be used to improperly influence systemd execution and possibly lead to root privilege escalation. Affected releases are systemd versions up to and including 239.,CWE-502,"{'CVSS': {'nvd': {'V2Score': 7.2, 'V2Vector': 'AV:L/AC:L/Au:N/C:C/I:C/A:C', 'V3Score': 7.8, 'V3Vector': 'CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H'}, 'redhat': {'V3Score': 3.6, 'V3Vector': 'CVSS:3.0/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:L/A:L'}}}"
sha256:00005fba3f7c106df1dcdd5753bc18ac6181d9ad0f9aaa17d59d2af76590c7ed,sha256:37fc9d239988fe7e58654ff0bf9417ca4c050dd85c2a43e21aeb2e2d7d955e09,"['sha256:7a7744b459675a4ad2aa884ea8350b1c1ae822c31e0ed60ab392fa7362b5c510', 'sha256:66117c449dfeefc06ba5d161022e7b1670d16c36cc45f5c4839efbc5b3ed11b2', 'sha256:f6cbe84e87fec7f7a80e5e5573278f14473c9b1c77c72445ace4ab3b09c4db01', 'sha256:0446ba9dca81994a4867e2f5174e0392291cdf3065c6fdbacc5f21a37998624c']",1549468784,"[{'name': 'debian', 'id': 'sha256:bf158d7427b59e1b1416abcad7074e220b2b06bbf3a69695fe5f6cffcf2827ff'}]","['2-slim', '2-slim-stretch', '2.7-slim', '2.7-slim-stretch', '2.7.15-slim', '2.7.15-slim-stretch']",s390x,linux,python,stretch-slim,"{'generated_at': '2023-05-18T13:09:39.937541458Z', 'scanner': {'name': 'Trivy', 'vendor': 'Aqua Security', 'version': 'v0.39.0'}, 'severity': 'Critical', 'vulnerabilities': []}",6773,6773,CVE-2019-3842,3b7ed397-e099-11ed-8ed1-0242ac130009,libsystemd0,232-25+deb9u8,Unknown,High,232-25+deb9u11,https://avd.aquasec.com/nvd/cve-2019-3842,,,,,"In systemd before v242-rc4, it was discovered that pam_systemd does not properly sanitize the environment before using the XDG_SEAT variable. It is possible for an attacker, in some particular configurations, to set a XDG_SEAT environment variable which allows for commands to be checked against polkit policies using the ""allow_active"" element rather than ""allow_any"".",CWE-863,"{'CVSS': {'nvd': {'V2Score': 4.4, 'V2Vector': 'AV:L/AC:M/Au:N/C:P/I:P/A:P', 'V3Score': 7, 'V3Vector': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H'}, 'redhat': {'V3Score': 4.5, 'V3Vector': 'CVSS:3.0/AV:L/AC:H/PR:L/UI:N/S:U/C:L/I:L/A:L'}}}"
sha256:00005fba3f7c106df1dcdd5753bc18ac6181d9ad0f9aaa17d59d2af76590c7ed,sha256:37fc9d239988fe7e58654ff0bf9417ca4c050dd85c2a43e21aeb2e2d7d955e09,"['sha256:7a7744b459675a4ad2aa884ea8350b1c1ae822c31e0ed60ab392fa7362b5c510', 'sha256:66117c449dfeefc06ba5d161022e7b1670d16c36cc45f5c4839efbc5b3ed11b2', 'sha256:f6cbe84e87fec7f7a80e5e5573278f14473c9b1c77c72445ace4ab3b09c4db01', 'sha256:0446ba9dca81994a4867e2f5174e0392291cdf3065c6fdbacc5f21a37998624c']",1549468784,"[{'name': 'debian', 'id': 'sha256:bf158d7427b59e1b1416abcad7074e220b2b06bbf3a69695fe5f6cffcf2827ff'}]","['2-slim', '2-slim-stretch', '2.7-slim', '2.7-slim-stretch', '2.7.15-slim', '2.7.15-slim-stretch']",s390x,linux,python,stretch-slim,"{'generated_at': '2023-05-18T13:09:39.937541458Z', 'scanner': {'name': 'Trivy', 'vendor': 'Aqua Security', 'version': 'v0.39.0'}, 'severity': 'Critical', 'vulnerabilities': []}",6774,6774,CVE-2019-3843,3b7ed397-e099-11ed-8ed1-0242ac130009,libsystemd0,232-25+deb9u8,Unknown,High,,https://avd.aquasec.com/nvd/cve-2019-3843,,,,,"It was discovered that a systemd service that uses DynamicUser property can create a SUID/SGID binary that would be allowed to run as the transient service UID/GID even after the service is terminated. A local attacker may use this flaw to access resources that will be owned by a potentially different service in the future, when the UID/GID will be recycled.",CWE-269,"{'CVSS': {'nvd': {'V2Score': 4.6, 'V2Vector': 'AV:L/AC:L/Au:N/C:P/I:P/A:P', 'V3Score': 7.8, 'V3Vector': 'CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H'}, 'redhat': {'V3Score': 4.5, 'V3Vector': 'CVSS:3.0/AV:L/AC:H/PR:L/UI:N/S:U/C:L/I:L/A:L'}}}"
sha256:00005fba3f7c106df1dcdd5753bc18ac6181d9ad0f9aaa17d59d2af76590c7ed,sha256:37fc9d239988fe7e58654ff0bf9417ca4c050dd85c2a43e21aeb2e2d7d955e09,"['sha256:7a7744b459675a4ad2aa884ea8350b1c1ae822c31e0ed60ab392fa7362b5c510', 'sha256:66117c449dfeefc06ba5d161022e7b1670d16c36cc45f5c4839efbc5b3ed11b2', 'sha256:f6cbe84e87fec7f7a80e5e5573278f14473c9b1c77c72445ace4ab3b09c4db01', 'sha256:0446ba9dca81994a4867e2f5174e0392291cdf3065c6fdbacc5f21a37998624c']",1549468784,"[{'name': 'debian', 'id': 'sha256:bf158d7427b59e1b1416abcad7074e220b2b06bbf3a69695fe5f6cffcf2827ff'}]","['2-slim', '2-slim-stretch', '2.7-slim', '2.7-slim-stretch', '2.7.15-slim', '2.7.15-slim-stretch']",s390x,linux,python,stretch-slim,"{'generated_at': '2023-05-18T13:09:39.937541458Z', 'scanner': {'name': 'Trivy', 'vendor': 'Aqua Security', 'version': 'v0.39.0'}, 'severity': 'Critical', 'vulnerabilities': []}",6775,6775,CVE-2019-3844,3b7ed397-e099-11ed-8ed1-0242ac130009,libsystemd0,232-25+deb9u8,Unknown,High,,https://avd.aquasec.com/nvd/cve-2019-3844,,,,,"It was discovered that a systemd service that uses DynamicUser property can get new privileges through the execution of SUID binaries, which would allow to create binaries owned by the service transient group with the setgid bit set. A local attacker may use this flaw to access resources that will be owned by a potentially different service in the future, when the GID will be recycled.",CWE-268,"{'CVSS': {'nvd': {'V2Score': 4.6, 'V2Vector': 'AV:L/AC:L/Au:N/C:P/I:P/A:P', 'V3Score': 7.8, 'V3Vector': 'CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H'}, 'redhat': {'V3Score': 4.5, 'V3Vector': 'CVSS:3.0/AV:L/AC:H/PR:L/UI:N/S:U/C:L/I:L/A:L'}}}"
sha256:00005fba3f7c106df1dcdd5753bc18ac6181d9ad0f9aaa17d59d2af76590c7ed,sha256:37fc9d239988fe7e58654ff0bf9417ca4c050dd85c2a43e21aeb2e2d7d955e09,"['sha256:7a7744b459675a4ad2aa884ea8350b1c1ae822c31e0ed60ab392fa7362b5c510', 'sha256:66117c449dfeefc06ba5d161022e7b1670d16c36cc45f5c4839efbc5b3ed11b2', 'sha256:f6cbe84e87fec7f7a80e5e5573278f14473c9b1c77c72445ace4ab3b09c4db01', 'sha256:0446ba9dca81994a4867e2f5174e0392291cdf3065c6fdbacc5f21a37998624c']",1549468784,"[{'name': 'debian', 'id': 'sha256:bf158d7427b59e1b1416abcad7074e220b2b06bbf3a69695fe5f6cffcf2827ff'}]","['2-slim', '2-slim-stretch', '2.7-slim', '2.7-slim-stretch', '2.7.15-slim', '2.7.15-slim-stretch']",s390x,linux,python,stretch-slim,"{'generated_at': '2023-05-18T13:09:39.937541458Z', 'scanner': {'name': 'Trivy', 'vendor': 'Aqua Security', 'version': 'v0.39.0'}, 'severity': 'Critical', 'vulnerabilities': []}",6776,6776,CVE-2020-1712,3b7ed397-e099-11ed-8ed1-0242ac130009,libsystemd0,232-25+deb9u8,Unknown,High,232-25+deb9u14,https://avd.aquasec.com/nvd/cve-2020-1712,,,,,"A heap use-after-free vulnerability was found in systemd before version v245-rc1, where asynchronous Polkit queries are performed while handling dbus messages. A local unprivileged attacker can abuse this flaw to crash systemd services or potentially execute code and elevate their privileges, by sending specially crafted dbus messages.",CWE-416,"{'CVSS': {'nvd': {'V2Score': 4.6, 'V2Vector': 'AV:L/AC:L/Au:N/C:P/I:P/A:P', 'V3Score': 7.8, 'V3Vector': 'CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H'}, 'redhat': {'V3Score': 7.8, 'V3Vector': 'CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H'}}}"
sha256:00005fba3f7c106df1dcdd5753bc18ac6181d9ad0f9aaa17d59d2af76590c7ed,sha256:37fc9d239988fe7e58654ff0bf9417ca4c050dd85c2a43e21aeb2e2d7d955e09,"['sha256:7a7744b459675a4ad2aa884ea8350b1c1ae822c31e0ed60ab392fa7362b5c510', 'sha256:66117c449dfeefc06ba5d161022e7b1670d16c36cc45f5c4839efbc5b3ed11b2', 'sha256:f6cbe84e87fec7f7a80e5e5573278f14473c9b1c77c72445ace4ab3b09c4db01', 'sha256:0446ba9dca81994a4867e2f5174e0392291cdf3065c6fdbacc5f21a37998624c']",1549468784,"[{'name': 'debian', 'id': 'sha256:bf158d7427b59e1b1416abcad7074e220b2b06bbf3a69695fe5f6cffcf2827ff'}]","['2-slim', '2-slim-stretch', '2.7-slim', '2.7-slim-stretch', '2.7.15-slim', '2.7.15-slim-stretch']",s390x,linux,python,stretch-slim,"{'generated_at': '2023-05-18T13:09:39.937541458Z', 'scanner': {'name': 'Trivy', 'vendor': 'Aqua Security', 'version': 'v0.39.0'}, 'severity': 'Critical', 'vulnerabilities': []}",6778,6778,CVE-2018-1049,3b7ed397-e099-11ed-8ed1-0242ac130009,libsystemd0,232-25+deb9u8,Unknown,Medium,232-25+deb9u10,https://avd.aquasec.com/nvd/cve-2018-1049,,,,,"In systemd prior to 234 a race condition exists between .mount and .automount units such that automount requests from kernel may not be serviced by systemd resulting in kernel holding the mountpoint and any processes that try to use said mount will hang. A race condition like this may lead to denial of service, until mount points are unmounted.",CWE-362,"{'CVSS': {'nvd': {'V2Score': 4.3, 'V2Vector': 'AV:N/AC:M/Au:N/C:N/I:N/A:P', 'V3Score': 5.9, 'V3Vector': 'CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H'}, 'redhat': {'V3Score': 4.5, 'V3Vector': 'CVSS:3.0/AV:A/AC:L/PR:H/UI:N/S:U/C:N/I:N/A:H'}}}"
sha256:00005fba3f7c106df1dcdd5753bc18ac6181d9ad0f9aaa17d59d2af76590c7ed,sha256:37fc9d239988fe7e58654ff0bf9417ca4c050dd85c2a43e21aeb2e2d7d955e09,"['sha256:7a7744b459675a4ad2aa884ea8350b1c1ae822c31e0ed60ab392fa7362b5c510', 'sha256:66117c449dfeefc06ba5d161022e7b1670d16c36cc45f5c4839efbc5b3ed11b2', 'sha256:f6cbe84e87fec7f7a80e5e5573278f14473c9b1c77c72445ace4ab3b09c4db01', 'sha256:0446ba9dca81994a4867e2f5174e0392291cdf3065c6fdbacc5f21a37998624c']",1549468784,"[{'name': 'debian', 'id': 'sha256:bf158d7427b59e1b1416abcad7074e220b2b06bbf3a69695fe5f6cffcf2827ff'}]","['2-slim', '2-slim-stretch', '2.7-slim', '2.7-slim-stretch', '2.7.15-slim', '2.7.15-slim-stretch']",s390x,linux,python,stretch-slim,"{'generated_at': '2023-05-18T13:09:39.937541458Z', 'scanner': {'name': 'Trivy', 'vendor': 'Aqua Security', 'version': 'v0.39.0'}, 'severity': 'Critical', 'vulnerabilities': []}",6779,6779,CVE-2019-6454,3b7ed397-e099-11ed-8ed1-0242ac130009,libsystemd0,232-25+deb9u8,Unknown,Medium,232-25+deb9u9,https://avd.aquasec.com/nvd/cve-2019-6454,,,,,"An issue was discovered in sd-bus in systemd 239. bus_process_object() in libsystemd/sd-bus/bus-objects.c allocates a variable-length stack buffer for temporarily storing the object path of incoming D-Bus messages. An unprivileged local user can exploit this by sending a specially crafted message to PID1, causing the stack pointer to jump over the stack guard pages into an unmapped memory region and trigger a denial of service (systemd PID1 crash and kernel panic).",CWE-787,"{'CVSS': {'nvd': {'V2Score': 4.9, 'V2Vector': 'AV:L/AC:L/Au:N/C:N/I:N/A:C', 'V3Score': 5.5, 'V3Vector': 'CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H'}, 'redhat': {'V3Score': 7, 'V3Vector': 'CVSS:3.0/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H'}}}"
sha256:00005fba3f7c106df1dcdd5753bc18ac6181d9ad0f9aaa17d59d2af76590c7ed,sha256:37fc9d239988fe7e58654ff0bf9417ca4c050dd85c2a43e21aeb2e2d7d955e09,"['sha256:7a7744b459675a4ad2aa884ea8350b1c1ae822c31e0ed60ab392fa7362b5c510', 'sha256:66117c449dfeefc06ba5d161022e7b1670d16c36cc45f5c4839efbc5b3ed11b2', 'sha256:f6cbe84e87fec7f7a80e5e5573278f14473c9b1c77c72445ace4ab3b09c4db01', 'sha256:0446ba9dca81994a4867e2f5174e0392291cdf3065c6fdbacc5f21a37998624c']",1549468784,"[{'name': 'debian', 'id': 'sha256:bf158d7427b59e1b1416abcad7074e220b2b06bbf3a69695fe5f6cffcf2827ff'}]","['2-slim', '2-slim-stretch', '2.7-slim', '2.7-slim-stretch', '2.7.15-slim', '2.7.15-slim-stretch']",s390x,linux,python,stretch-slim,"{'generated_at': '2023-05-18T13:09:39.937541458Z', 'scanner': {'name': 'Trivy', 'vendor': 'Aqua Security', 'version': 'v0.39.0'}, 'severity': 'Critical', 'vulnerabilities': []}",6780,6780,CVE-2021-33910,3b7ed397-e099-11ed-8ed1-0242ac130009,libsystemd0,232-25+deb9u8,Unknown,Medium,232-25+deb9u13,https://avd.aquasec.com/nvd/cve-2021-33910,,,,,"basic/unit-name.c in systemd prior to 246.15, 247.8, 248.5, and 249.1 has a Memory Allocation with an Excessive Size Value (involving strdupa and alloca for a pathname controlled by a local attacker) that results in an operating system crash.",CWE-770,"{'CVSS': {'nvd': {'V2Score': 4.9, 'V2Vector': 'AV:L/AC:L/Au:N/C:N/I:N/A:C', 'V3Score': 5.5, 'V3Vector': 'CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H'}, 'redhat': {'V3Score': 5.5, 'V3Vector': 'CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H'}}}"
sha256:00005fba3f7c106df1dcdd5753bc18ac6181d9ad0f9aaa17d59d2af76590c7ed,sha256:37fc9d239988fe7e58654ff0bf9417ca4c050dd85c2a43e21aeb2e2d7d955e09,"['sha256:7a7744b459675a4ad2aa884ea8350b1c1ae822c31e0ed60ab392fa7362b5c510', 'sha256:66117c449dfeefc06ba5d161022e7b1670d16c36cc45f5c4839efbc5b3ed11b2', 'sha256:f6cbe84e87fec7f7a80e5e5573278f14473c9b1c77c72445ace4ab3b09c4db01', 'sha256:0446ba9dca81994a4867e2f5174e0392291cdf3065c6fdbacc5f21a37998624c']",1549468784,"[{'name': 'debian', 'id': 'sha256:bf158d7427b59e1b1416abcad7074e220b2b06bbf3a69695fe5f6cffcf2827ff'}]","['2-slim', '2-slim-stretch', '2.7-slim', '2.7-slim-stretch', '2.7.15-slim', '2.7.15-slim-stretch']",s390x,linux,python,stretch-slim,"{'generated_at': '2023-05-18T13:09:39.937541458Z', 'scanner': {'name': 'Trivy', 'vendor': 'Aqua Security', 'version': 'v0.39.0'}, 'severity': 'Critical', 'vulnerabilities': []}",6781,6781,CVE-2021-3997,3b7ed397-e099-11ed-8ed1-0242ac130009,libsystemd0,232-25+deb9u8,Unknown,Medium,,https://avd.aquasec.com/nvd/cve-2021-3997,,,,,A flaw was found in systemd. An uncontrolled recursion in systemd-tmpfiles may lead to a denial of service at boot time when too many nested directories are created in /tmp.,CWE-674,"{'CVSS': {'nvd': {'V3Score': 5.5, 'V3Vector': 'CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H'}, 'redhat': {'V3Score': 5.5, 'V3Vector': 'CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H'}}}"
sha256:00005fba3f7c106df1dcdd5753bc18ac6181d9ad0f9aaa17d59d2af76590c7ed,sha256:37fc9d239988fe7e58654ff0bf9417ca4c050dd85c2a43e21aeb2e2d7d955e09,"['sha256:7a7744b459675a4ad2aa884ea8350b1c1ae822c31e0ed60ab392fa7362b5c510', 'sha256:66117c449dfeefc06ba5d161022e7b1670d16c36cc45f5c4839efbc5b3ed11b2', 'sha256:f6cbe84e87fec7f7a80e5e5573278f14473c9b1c77c72445ace4ab3b09c4db01', 'sha256:0446ba9dca81994a4867e2f5174e0392291cdf3065c6fdbacc5f21a37998624c']",1549468784,"[{'name': 'debian', 'id': 'sha256:bf158d7427b59e1b1416abcad7074e220b2b06bbf3a69695fe5f6cffcf2827ff'}]","['2-slim', '2-slim-stretch', '2.7-slim', '2.7-slim-stretch', '2.7.15-slim', '2.7.15-slim-stretch']",s390x,linux,python,stretch-slim,"{'generated_at': '2023-05-18T13:09:39.937541458Z', 'scanner': {'name': 'Trivy', 'vendor': 'Aqua Security', 'version': 'v0.39.0'}, 'severity': 'Critical', 'vulnerabilities': []}",6788,6788,CVE-2018-16888,3b7ed397-e099-11ed-8ed1-0242ac130009,libsystemd0,232-25+deb9u8,Unknown,Low,,https://avd.aquasec.com/nvd/cve-2018-16888,,,,,"It was discovered systemd does not correctly check the content of PIDFile files before using it to kill processes. When a service is run from an unprivileged user (e.g. User field set in the service file), a local attacker who is able to write to the PIDFile of the mentioned service may use this flaw to trick systemd into killing other services and/or privileged processes. Versions before v237 are vulnerable.",CWE-269,"{'CVSS': {'nvd': {'V2Score': 1.9, 'V2Vector': 'AV:L/AC:M/Au:N/C:N/I:N/A:P', 'V3Score': 4.7, 'V3Vector': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:H'}, 'redhat': {'V3Score': 4.4, 'V3Vector': 'CVSS:3.0/AV:L/AC:H/PR:L/UI:R/S:U/C:N/I:N/A:H'}}}"
sha256:00005fba3f7c106df1dcdd5753bc18ac6181d9ad0f9aaa17d59d2af76590c7ed,sha256:37fc9d239988fe7e58654ff0bf9417ca4c050dd85c2a43e21aeb2e2d7d955e09,"['sha256:7a7744b459675a4ad2aa884ea8350b1c1ae822c31e0ed60ab392fa7362b5c510', 'sha256:66117c449dfeefc06ba5d161022e7b1670d16c36cc45f5c4839efbc5b3ed11b2', 'sha256:f6cbe84e87fec7f7a80e5e5573278f14473c9b1c77c72445ace4ab3b09c4db01', 'sha256:0446ba9dca81994a4867e2f5174e0392291cdf3065c6fdbacc5f21a37998624c']",1549468784,"[{'name': 'debian', 'id': 'sha256:bf158d7427b59e1b1416abcad7074e220b2b06bbf3a69695fe5f6cffcf2827ff'}]","['2-slim', '2-slim-stretch', '2.7-slim', '2.7-slim-stretch', '2.7.15-slim', '2.7.15-slim-stretch']",s390x,linux,python,stretch-slim,"{'generated_at': '2023-05-18T13:09:39.937541458Z', 'scanner': {'name': 'Trivy', 'vendor': 'Aqua Security', 'version': 'v0.39.0'}, 'severity': 'Critical', 'vulnerabilities': []}",6789,6789,CVE-2018-6954,3b7ed397-e099-11ed-8ed1-0242ac130009,libsystemd0,232-25+deb9u8,Unknown,Low,,https://avd.aquasec.com/nvd/cve-2018-6954,,,,,"systemd-tmpfiles in systemd through 237 mishandles symlinks present in non-terminal path components, which allows local users to obtain ownership of arbitrary files via vectors involving creation of a directory and a file under that directory, and later replacing that directory with a symlink. This occurs even if the fs.protected_symlinks sysctl is turned on.",CWE-59,"{'CVSS': {'nvd': {'V2Score': 7.2, 'V2Vector': 'AV:L/AC:L/Au:N/C:C/I:C/A:C', 'V3Score': 7.8, 'V3Vector': 'CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H'}, 'redhat': {'V3Score': 7, 'V3Vector': 'CVSS:3.0/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H'}}}"
sha256:00005fba3f7c106df1dcdd5753bc18ac6181d9ad0f9aaa17d59d2af76590c7ed,sha256:37fc9d239988fe7e58654ff0bf9417ca4c050dd85c2a43e21aeb2e2d7d955e09,"['sha256:7a7744b459675a4ad2aa884ea8350b1c1ae822c31e0ed60ab392fa7362b5c510', 'sha256:66117c449dfeefc06ba5d161022e7b1670d16c36cc45f5c4839efbc5b3ed11b2', 'sha256:f6cbe84e87fec7f7a80e5e5573278f14473c9b1c77c72445ace4ab3b09c4db01', 'sha256:0446ba9dca81994a4867e2f5174e0392291cdf3065c6fdbacc5f21a37998624c']",1549468784,"[{'name': 'debian', 'id': 'sha256:bf158d7427b59e1b1416abcad7074e220b2b06bbf3a69695fe5f6cffcf2827ff'}]","['2-slim', '2-slim-stretch', '2.7-slim', '2.7-slim-stretch', '2.7.15-slim', '2.7.15-slim-stretch']",s390x,linux,python,stretch-slim,"{'generated_at': '2023-05-18T13:09:39.937541458Z', 'scanner': {'name': 'Trivy', 'vendor': 'Aqua Security', 'version': 'v0.39.0'}, 'severity': 'Critical', 'vulnerabilities': []}",6794,6794,CVE-2018-15686,3b7ed397-e099-11ed-8ed1-0242ac130009,libudev1,232-25+deb9u8,Unknown,High,232-25+deb9u10,https://avd.aquasec.com/nvd/cve-2018-15686,,,,,A vulnerability in unit_deserialize of systemd allows an attacker to supply arbitrary state across systemd re-execution via NotifyAccess. This can be used to improperly influence systemd execution and possibly lead to root privilege escalation. Affected releases are systemd versions up to and including 239.,CWE-502,"{'CVSS': {'nvd': {'V2Score': 7.2, 'V2Vector': 'AV:L/AC:L/Au:N/C:C/I:C/A:C', 'V3Score': 7.8, 'V3Vector': 'CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H'}, 'redhat': {'V3Score': 3.6, 'V3Vector': 'CVSS:3.0/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:L/A:L'}}}"
sha256:00005fba3f7c106df1dcdd5753bc18ac6181d9ad0f9aaa17d59d2af76590c7ed,sha256:37fc9d239988fe7e58654ff0bf9417ca4c050dd85c2a43e21aeb2e2d7d955e09,"['sha256:7a7744b459675a4ad2aa884ea8350b1c1ae822c31e0ed60ab392fa7362b5c510', 'sha256:66117c449dfeefc06ba5d161022e7b1670d16c36cc45f5c4839efbc5b3ed11b2', 'sha256:f6cbe84e87fec7f7a80e5e5573278f14473c9b1c77c72445ace4ab3b09c4db01', 'sha256:0446ba9dca81994a4867e2f5174e0392291cdf3065c6fdbacc5f21a37998624c']",1549468784,"[{'name': 'debian', 'id': 'sha256:bf158d7427b59e1b1416abcad7074e220b2b06bbf3a69695fe5f6cffcf2827ff'}]","['2-slim', '2-slim-stretch', '2.7-slim', '2.7-slim-stretch', '2.7.15-slim', '2.7.15-slim-stretch']",s390x,linux,python,stretch-slim,"{'generated_at': '2023-05-18T13:09:39.937541458Z', 'scanner': {'name': 'Trivy', 'vendor': 'Aqua Security', 'version': 'v0.39.0'}, 'severity': 'Critical', 'vulnerabilities': []}",6795,6795,CVE-2019-3842,3b7ed397-e099-11ed-8ed1-0242ac130009,libudev1,232-25+deb9u8,Unknown,High,232-25+deb9u11,https://avd.aquasec.com/nvd/cve-2019-3842,,,,,"In systemd before v242-rc4, it was discovered that pam_systemd does not properly sanitize the environment before using the XDG_SEAT variable. It is possible for an attacker, in some particular configurations, to set a XDG_SEAT environment variable which allows for commands to be checked against polkit policies using the ""allow_active"" element rather than ""allow_any"".",CWE-863,"{'CVSS': {'nvd': {'V2Score': 4.4, 'V2Vector': 'AV:L/AC:M/Au:N/C:P/I:P/A:P', 'V3Score': 7, 'V3Vector': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H'}, 'redhat': {'V3Score': 4.5, 'V3Vector': 'CVSS:3.0/AV:L/AC:H/PR:L/UI:N/S:U/C:L/I:L/A:L'}}}"
